synthetic_transaction_id,synthetic_user_id,timestamp,dataset_split,target_scenario_label,anomaly_score_raw,anomaly_score,transparent_baseline_score,baseline_signal_amount_deviation,baseline_signal_time_deviation,baseline_signal_rapid_repeat,baseline_signal_novelty,baseline_signal_history_limited,synthetic_label_evaluation_only,synthetic_label_notice
syn-transaction-000001,syn-user-0425,2024-01-01T00:07:54Z,train,normal,2.09673074,0.776967,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006563,syn-user-0407,2024-02-24T17:33:33Z,train,normal,0.68991961,0.231172,0.239669,0.790348,0.012821,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006564,syn-user-0425,2024-02-24T17:34:33Z,train,normal,0.48780928,0.15276,0.328072,0.454686,0.458333,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006565,syn-user-0125,2024-02-24T17:40:24Z,train,normal,1.2003162,0.429189,0.28082,0.204584,0.097222,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006566,syn-user-0242,2024-02-24T17:48:09Z,train,synthetic_high_amount,0.61381009,0.201644,0.120662,0.355911,0.069445,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006567,syn-user-0240,2024-02-24T17:49:02Z,train,normal,1.39601926,0.505115,0.579693,0.691569,0.861111,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006568,syn-user-0273,2024-02-24T17:49:39Z,train,normal,0.71943496,0.242623,0.092338,0.020756,0.430556,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006569,syn-user-0411,2024-02-24T17:50:05Z,train,normal,0.48199498,0.150505,0.154057,0.254264,0.388889,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006570,syn-user-0445,2024-02-24T17:52:51Z,train,synthetic_combined_pattern,1.25553969,0.450614,0.334447,0.337044,0.666667,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006571,syn-user-0004,2024-02-24T17:57:10Z,train,normal,0.52637239,0.167722,0.097491,0.154031,0.25641,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006572,syn-user-0180,2024-02-24T18:00:26Z,train,normal,0.67181178,0.224147,0.198558,0.115563,0.319444,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006573,syn-user-0407,2024-02-24T18:03:38Z,train,normal,1.2636003,0.453741,0.220461,0.298363,0.154762,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006574,syn-user-0124,2024-02-24T18:19:00Z,train,synthetic_high_amount,0.51134607,0.161892,0.290278,0.125001,0.763889,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006575,syn-user-0004,2024-02-24T18:24:46Z,train,normal,0.90794756,0.31576,0.35683,0.80848,0.071428,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006576,syn-user-0380,2024-02-24T18:36:13Z,train,normal,0.39365235,0.116231,0.365933,0.312368,0.861111,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006577,syn-user-0231,2024-02-24T18:37:30Z,train,normal,0.76752044,0.261279,0.410984,0.703279,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006578,syn-user-0428,2024-02-24T18:39:48Z,train,normal,0.6467335,0.214418,0.095045,0.076076,0.361111,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006579,syn-user-0385,2024-02-24T18:41:44Z,train,normal,0.51571783,0.163588,0.257192,0.357308,0.25,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006580,syn-user-0060,2024-02-24T19:04:57Z,train,normal,0.47053486,0.146059,0.249692,0.165641,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006581,syn-user-0380,2024-02-24T19:10:42Z,train,normal,0.63444415,0.20965,0.305318,0.376699,0.961539,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006582,syn-user-0199,2024-02-24T19:14:38Z,train,synthetic_unusual_time,0.54079929,0.173319,0.215917,0.053057,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006583,syn-user-0380,2024-02-24T19:39:29Z,train,synthetic_high_amount,0.62424826,0.205694,0.20631,0.092463,0.892857,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006584,syn-user-0394,2024-02-24T19:40:50Z,train,normal,0.59653981,0.194944,0.204993,0.016642,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006585,syn-user-0477,2024-02-24T20:07:15Z,train,synthetic_high_amount,1.7457346,0.640792,0.552778,1.0,0.763889,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006586,syn-user-0083,2024-02-24T20:09:33Z,train,normal,0.76442639,0.260078,0.1757,0.567147,0.027778,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006587,syn-user-0449,2024-02-24T20:19:14Z,train,normal,0.58943351,0.192187,0.388255,0.294185,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006588,syn-user-0167,2024-02-24T20:20:10Z,train,normal,0.41062298,0.122815,0.426331,0.578512,0.763889,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006589,syn-user-0231,2024-02-24T20:22:28Z,train,synthetic_rapid_repeat,0.51079297,0.161677,0.467728,0.559093,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006590,syn-user-0100,2024-02-24T20:29:45Z,train,normal,0.54557214,0.17517,0.211022,0.03674,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006591,syn-user-0280,2024-02-24T20:31:24Z,train,normal,0.4536145,0.139494,0.30299,0.009968,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006592,syn-user-0358,2024-02-24T20:38:23Z,train,normal,0.94808013,0.33133,0.340689,0.468962,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006593,syn-user-0055,2024-02-24T20:39:44Z,train,synthetic_high_amount,0.49058644,0.153838,0.440685,0.46895,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006594,syn-user-0406,2024-02-24T20:40:51Z,train,synthetic_behavior_deviation,1.54700891,0.563694,0.303998,0.013326,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006595,syn-user-0477,2024-02-24T20:43:30Z,train,normal,0.55862283,0.180234,0.472341,0.77105,0.705128,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006596,syn-user-0406,2024-02-24T20:43:53Z,train,synthetic_rapid_repeat,0.66957135,0.223278,0.579067,0.596889,1.0,1.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006597,syn-user-0358,2024-02-24T20:57:04Z,train,synthetic_rapid_repeat,0.61715327,0.202941,0.399972,0.33324,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006598,syn-user-0238,2024-02-24T20:57:41Z,train,normal,0.67466133,0.225253,0.239915,0.39231,0.611111,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006599,syn-user-0181,2024-02-24T21:06:27Z,train,normal,0.65517598,0.217693,0.233693,0.11231,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006600,syn-user-0238,2024-02-24T21:08:58Z,train,synthetic_rapid_repeat,0.74891586,0.254061,0.417508,0.571179,0.730769,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006601,syn-user-0267,2024-02-24T21:09:47Z,train,synthetic_high_amount,0.765208,0.260382,0.538661,0.795536,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006602,syn-user-0162,2024-02-24T21:11:57Z,train,normal,0.65455659,0.217453,0.351647,0.505491,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006603,syn-user-0328,2024-02-24T21:14:41Z,train,normal,0.4335101,0.131694,0.225795,0.048945,0.555555,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006604,syn-user-0084,2024-02-24T21:19:40Z,train,normal,0.71541704,0.241064,0.319373,0.064575,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006605,syn-user-0406,2024-02-24T21:26:49Z,train,synthetic_behavior_deviation,0.49122048,0.154084,0.372767,0.242555,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006606,syn-user-0344,2024-02-24T21:28:16Z,train,normal,0.91603942,0.318899,0.26286,0.209533,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006607,syn-user-0430,2024-02-24T21:37:23Z,train,synthetic_high_amount,0.60048141,0.196473,0.433787,0.445958,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006608,syn-user-0238,2024-02-24T21:48:30Z,train,normal,1.32947637,0.479298,0.263496,0.092606,0.678571,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006609,syn-user-0053,2024-02-24T21:52:30Z,train,normal,0.55903129,0.180392,0.548302,0.827673,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006610,syn-user-0084,2024-02-24T21:59:34Z,train,normal,0.74247218,0.251561,0.350284,0.167614,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006611,syn-user-0214,2024-02-24T22:01:18Z,train,normal,1.38216886,0.499741,0.6,1.0,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006612,syn-user-0090,2024-02-24T22:01:45Z,train,synthetic_combined_pattern,0.59409971,0.193997,0.409488,0.364961,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006613,syn-user-0238,2024-02-24T22:06:00Z,train,normal,0.87531211,0.303098,0.291336,0.437785,0.8,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006614,syn-user-0157,2024-02-24T22:16:55Z,train,synthetic_behavior_deviation,1.13001165,0.401913,0.383625,0.195418,0.625,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006615,syn-user-0053,2024-02-24T22:18:17Z,train,normal,0.79918791,0.273565,0.243928,0.146425,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006616,syn-user-0461,2024-02-24T22:19:28Z,train,synthetic_high_amount,0.51681153,0.164012,0.321178,0.070592,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006617,syn-user-0216,2024-02-24T22:20:10Z,train,synthetic_unusual_time,0.53939274,0.172773,0.28169,0.003781,0.902778,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006618,syn-user-0102,2024-02-24T22:20:28Z,train,normal,0.39636085,0.117282,0.363064,0.210214,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006619,syn-user-0282,2024-02-24T22:23:22Z,train,normal,1.04710288,0.369747,0.336433,0.454775,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006620,syn-user-0157,2024-02-24T22:25:30Z,train,synthetic_rapid_repeat,0.59412154,0.194006,0.495544,0.267198,0.576923,1.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006621,syn-user-0141,2024-02-24T22:25:39Z,train,normal,0.44474841,0.136054,0.176375,0.161989,0.638889,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006622,syn-user-0267,2024-02-24T22:30:28Z,train,synthetic_rapid_repeat,0.43570333,0.132545,0.33672,0.1224,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006623,syn-user-0464,2024-02-24T22:31:45Z,train,normal,0.84696179,0.292099,0.254335,0.181118,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006624,syn-user-0379,2024-02-24T22:32:32Z,train,normal,1.64796107,0.60286,0.324684,0.248945,0.75,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006625,syn-user-0214,2024-02-24T22:37:55Z,train,normal,0.65714504,0.218457,0.263968,0.213226,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006626,syn-user-0373,2024-02-24T22:38:51Z,train,normal,0.77649439,0.26476,0.208884,0.029613,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006627,syn-user-0308,2024-02-24T22:40:56Z,train,normal,0.66945981,0.223235,0.219103,0.063677,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006628,syn-user-0467,2024-02-24T22:51:25Z,train,normal,0.58860072,0.191864,0.258187,0.193957,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006629,syn-user-0388,2024-02-24T22:53:17Z,train,normal,1.46383333,0.531424,0.396269,0.320897,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006630,syn-user-0133,2024-02-24T23:06:13Z,train,normal,0.7023446,0.235993,0.245219,0.150731,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006631,syn-user-0142,2024-02-24T23:10:11Z,train,normal,0.62887325,0.207488,0.452252,0.507508,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006632,syn-user-0120,2024-02-24T23:10:53Z,train,normal,1.29948872,0.467664,0.468994,0.563314,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006633,syn-user-0215,2024-02-24T23:11:01Z,train,normal,0.7398947,0.250561,0.286941,0.289804,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006634,syn-user-0426,2024-02-24T23:11:05Z,train,normal,0.62516039,0.206048,0.203215,0.010718,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006635,syn-user-0023,2024-02-24T23:11:17Z,train,normal,0.8546495,0.295082,0.244945,0.149815,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006636,syn-user-0440,2024-02-24T23:12:27Z,train,synthetic_combined_pattern,1.40032523,0.506785,0.60516,0.683866,1.0,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006637,syn-user-0308,2024-02-24T23:17:06Z,train,synthetic_rapid_repeat,0.59873842,0.195797,0.369906,0.233021,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006638,syn-user-0028,2024-02-24T23:17:30Z,train,synthetic_behavior_deviation,1.16844225,0.416823,0.444283,0.147609,1.0,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006639,syn-user-0284,2024-02-24T23:21:00Z,train,normal,0.60982178,0.200097,0.309416,0.364721,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006640,syn-user-0308,2024-02-24T23:23:06Z,train,synthetic_rapid_repeat,0.70765047,0.238051,0.494271,0.314235,1.0,1.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006641,syn-user-0455,2024-02-24T23:29:09Z,train,synthetic_high_amount,0.85862055,0.296623,0.308511,0.38948,0.958333,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006642,syn-user-0450,2024-02-24T23:33:39Z,train,normal,0.53651033,0.171655,0.183349,0.296349,0.472222,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006643,syn-user-0470,2024-02-24T23:37:25Z,train,normal,0.70184964,0.235801,0.322846,0.076152,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006644,syn-user-0325,2024-02-24T23:37:42Z,train,normal,0.76388752,0.259869,0.411249,0.370829,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006645,syn-user-0026,2024-02-24T23:40:34Z,train,normal,0.54932772,0.176627,0.265546,0.246265,0.958333,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006646,syn-user-0118,2024-02-24T23:42:37Z,train,normal,0.70741666,0.237961,0.180379,0.147559,0.680555,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006647,syn-user-0136,2024-02-24T23:44:02Z,train,normal,0.69000295,0.231205,0.403574,0.67858,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006648,syn-user-0325,2024-02-24T23:46:44Z,train,normal,1.03525398,0.36515,0.573804,0.579348,1.0,1.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006649,syn-user-0363,2024-02-24T23:46:48Z,train,normal,0.63110791,0.208355,0.442018,0.806726,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006650,syn-user-0183,2024-02-24T23:47:01Z,train,normal,0.64038267,0.211954,0.375024,0.583415,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006651,syn-user-0326,2024-02-24T23:48:01Z,train,synthetic_high_amount,0.68305611,0.22851,0.321432,0.275142,0.694445,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006652,syn-user-0045,2024-02-24T23:53:55Z,train,normal,0.54114138,0.173451,0.370427,0.568091,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006653,syn-user-0163,2024-02-24T23:55:03Z,train,normal,0.59946627,0.19608,0.304663,0.635914,0.569445,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006654,syn-user-0156,2024-02-25T00:27:09Z,train,normal,0.64243602,0.21275,0.521468,0.738228,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006655,syn-user-0045,2024-02-25T00:33:51Z,train,normal,0.54879374,0.17642,0.361664,0.205545,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006656,syn-user-0302,2024-02-25T04:09:41Z,train,normal,0.63450868,0.209675,0.320728,0.606129,0.694445,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006657,syn-user-0257,2024-02-25T06:49:58Z,train,normal,1.46129373,0.530439,0.468503,0.561676,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006658,syn-user-0052,2024-02-25T09:48:15Z,train,normal,0.3848146,0.112802,0.171277,0.163517,0.611111,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006659,syn-user-0035,2024-02-25T16:09:35Z,train,normal,0.51284014,0.162472,0.146959,0.119492,0.555555,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006660,syn-user-0301,2024-02-25T16:59:28Z,train,normal,0.62229641,0.204937,0.494021,0.646737,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006661,syn-user-0352,2024-02-25T20:35:46Z,train,normal,0.55267317,0.177925,0.164927,0.02839,0.782051,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006662,syn-user-0361,2024-02-25T20:56:39Z,train,normal,0.58974652,0.192309,0.094446,0.18519,0.194444,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006663,syn-user-0414,2024-02-25T21:31:57Z,train,normal,0.63593777,0.210229,0.221519,0.07173,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006664,syn-user-0188,2024-02-25T21:59:50Z,train,normal,0.54673134,0.17562,0.163878,0.083298,0.694445,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006665,syn-user-0194,2024-02-25T22:53:53Z,train,synthetic_high_amount,0.5749676,0.186575,0.365264,0.217546,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006666,syn-user-0121,2024-02-25T23:57:46Z,train,normal,0.63851228,0.211228,0.278146,0.260486,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006667,syn-user-0121,2024-02-26T00:05:36Z,train,synthetic_behavior_deviation,0.63899009,0.211413,0.543472,0.144907,1.0,1.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006668,syn-user-0187,2024-02-28T00:00:23Z,train,normal,0.60930996,0.199899,0.362227,0.540755,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006669,syn-user-0310,2024-02-28T00:16:40Z,train,normal,0.56556379,0.182927,0.225648,0.085493,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006670,syn-user-0048,2024-02-28T00:19:40Z,train,normal,0.75828514,0.257696,0.252855,0.176183,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006671,syn-user-0392,2024-02-28T00:21:01Z,train,normal,1.29960053,0.467708,0.313883,0.046277,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006672,syn-user-0128,2024-02-28T00:31:29Z,train,normal,0.61128114,0.200663,0.32719,0.423968,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006673,syn-user-0447,2024-02-28T00:31:41Z,train,normal,0.6237415,0.205497,0.155939,0.02407,0.74359,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006674,syn-user-0139,2024-02-28T00:37:29Z,train,synthetic_unusual_time,0.53073401,0.169414,0.249524,0.16508,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006675,syn-user-0392,2024-02-28T00:38:31Z,train,normal,0.91043015,0.316723,0.387948,0.626492,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006676,syn-user-0177,2024-02-28T00:39:40Z,train,normal,0.6665455,0.222104,0.468313,0.561042,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006677,syn-user-0212,2024-02-28T01:05:41Z,train,synthetic_unusual_time,0.73546104,0.248841,0.450132,0.833772,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006678,syn-user-0044,2024-02-28T01:15:47Z,train,synthetic_unusual_time,0.39815211,0.117977,0.330457,0.101522,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006679,syn-user-0021,2024-02-28T01:16:25Z,train,normal,0.74362827,0.252009,0.375698,0.252326,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006680,syn-user-0409,2024-02-28T01:24:52Z,train,normal,0.50297491,0.158644,0.342666,0.637945,0.75641,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006681,syn-user-0211,2024-02-28T01:28:30Z,train,synthetic_unusual_time,0.65406511,0.217262,0.436106,0.453687,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006682,syn-user-0160,2024-02-28T01:32:46Z,train,normal,0.72788775,0.245903,0.274832,0.249441,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006683,syn-user-0201,2024-02-28T01:36:04Z,train,normal,0.61219364,0.201017,0.285277,0.549213,0.602564,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006684,syn-user-0405,2024-02-28T01:47:10Z,train,normal,0.52833443,0.168483,0.329258,0.097526,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006685,syn-user-0089,2024-02-28T01:48:00Z,train,normal,0.60999094,0.200163,0.230965,0.103215,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006686,syn-user-0290,2024-02-28T01:48:03Z,train,synthetic_unusual_time,0.54366519,0.174431,0.352631,0.175436,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006687,syn-user-0245,2024-02-28T01:54:10Z,train,synthetic_unusual_time,0.722494,0.24381,0.259201,0.197337,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006688,syn-user-0245,2024-02-28T02:10:09Z,train,synthetic_rapid_repeat,1.3334121,0.480825,0.544332,0.481108,1.0,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006689,syn-user-0116,2024-02-28T02:11:20Z,train,synthetic_high_amount,2.52288162,0.942299,0.7,1.0,1.0,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006690,syn-user-0216,2024-02-28T02:16:29Z,train,normal,0.79373239,0.271448,0.338016,0.460053,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006691,syn-user-0116,2024-02-28T02:16:49Z,train,normal,0.72501069,0.244786,0.66944,0.564801,1.0,1.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006692,syn-user-0413,2024-02-28T02:28:04Z,train,normal,0.68749637,0.230232,0.36186,0.539533,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006693,syn-user-0116,2024-02-28T02:30:42Z,train,synthetic_rapid_repeat,0.79210977,0.270819,0.318308,0.061025,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006694,syn-user-0326,2024-02-28T02:33:52Z,train,synthetic_behavior_deviation,0.57490783,0.186552,0.228479,0.094929,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
