synthetic_transaction_id,synthetic_user_id,synthetic_account_id,timestamp,amount,currency,synthetic_merchant_id,merchant_category,transaction_channel,transaction_state,scenario_label,scenario_id,is_synthetic_scenario,label_source,label_definition,dataset_type,synthetic,source_system,dataset_version,transaction_hour,day_of_week,user_historical_transaction_count_before,user_historical_average_amount_before,time_since_previous_transaction_seconds,user_historical_category_frequency_before,dataset_split,scenario_injection_reason,generator_rule
syn-transaction-005071,syn-user-0157,syn-account-0157,2024-02-15T02:35:14Z,1015.40,INR,syn-merchant-0025,bills,WALLET_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-005071,True,generator_rule,A transaction generated during the documented unusual-hour window.,synthetic_research,True,SpendShield synthetic generator,v1,2,3,8,1505.44,460252,0.375,train,A transaction generated during the documented unusual-hour window.,Use UTC hour 00-04 or 23 while retaining the user's synthetic date.
syn-transaction-005072,syn-user-0410,syn-account-0410,2024-02-15T03:32:28Z,942.55,INR,syn-merchant-0096,travel,CARD_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-005072,True,generator_rule,A transaction generated during the documented unusual-hour window.,synthetic_research,True,SpendShield synthetic generator,v1,3,3,9,1352.39,630839,0.333333,train,A transaction generated during the documented unusual-hour window.,Use UTC hour 00-04 or 23 while retaining the user's synthetic date.
syn-transaction-005073,syn-user-0234,syn-account-0234,2024-02-15T04:32:38Z,1641.93,INR,syn-merchant-0002,education,QR_SIMULATED,COMPLETED,synthetic_combined_pattern,syn-scenario-005073,True,generator_rule,"A transaction combining high amount, unusual time, and category deviation rules.",synthetic_research,True,SpendShield synthetic generator,v1,4,3,12,504.44,581588,0.0,train,"A transaction combining high amount, unusual time, and category deviation rules.","Apply the high-amount, unusual-time, and behavior-deviation generators together."
syn-transaction-005074,syn-user-0232,syn-account-0232,2024-02-15T06:15:35Z,288.62,INR,syn-merchant-0075,entertainment,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005074,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,6,3,8,491.45,341400,0.375,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005075,syn-user-0051,syn-account-0051,2024-02-15T06:33:40Z,511.04,INR,syn-merchant-0014,education,QR_SIMULATED,COMPLETED,normal,syn-scenario-005075,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,6,3,9,953.21,335403,0.555556,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005076,syn-user-0118,syn-account-0118,2024-02-15T06:34:04Z,957.17,INR,syn-merchant-0032,other,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-005076,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,6,3,9,1084.59,258192,0.333333,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005077,syn-user-0398,syn-account-0398,2024-02-15T06:37:34Z,2162.34,INR,syn-merchant-0064,food,CARD_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-005077,True,generator_rule,An amount intentionally increased relative to the synthetic user's ordinary range.,synthetic_research,True,SpendShield synthetic generator,v1,6,3,11,973.12,340551,0.454545,train,An amount intentionally increased relative to the synthetic user's ordinary range.,Multiply the user's ordinary amount draw by a controlled factor.
syn-transaction-005078,syn-user-0024,syn-account-0024,2024-02-15T06:39:25Z,437.59,INR,syn-merchant-0035,transport,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-005078,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,6,3,9,445.23,329177,0.333333,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005079,syn-user-0102,syn-account-0102,2024-02-15T06:59:57Z,223.05,INR,syn-merchant-0054,healthcare,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005079,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,6,3,8,260.71,342130,0.375,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005080,syn-user-0092,syn-account-0092,2024-02-15T07:09:49Z,220.34,INR,syn-merchant-0075,entertainment,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005080,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,7,3,10,352.98,87959,0.4,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005081,syn-user-0386,syn-account-0386,2024-02-15T07:13:33Z,1143.87,INR,syn-merchant-0060,travel,QR_SIMULATED,COMPLETED,normal,syn-scenario-005081,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,7,3,9,803.10,197946,0.444444,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005082,syn-user-0386,syn-account-0386,2024-02-15T07:22:37Z,745.39,INR,syn-merchant-0060,travel,WALLET_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-005082,True,generator_rule,A generated transaction placed shortly after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v1,7,3,10,837.18,544,0.5,train,A generated transaction placed shortly after the same user's prior activity.,Place the transaction 1-10 minutes after the prior synthetic user event and usually reuse its merchant.
syn-transaction-005083,syn-user-0483,syn-account-0483,2024-02-15T07:29:40Z,648.45,INR,syn-merchant-0073,bills,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005083,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,7,3,8,716.54,83025,0.125,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005084,syn-user-0386,syn-account-0386,2024-02-15T07:31:23Z,748.93,INR,syn-merchant-0060,travel,BANK_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-005084,True,generator_rule,A generated transaction placed shortly after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v1,7,3,11,828.83,526,0.545455,train,A generated transaction placed shortly after the same user's prior activity.,Place the transaction 1-10 minutes after the prior synthetic user event and usually reuse its merchant.
syn-transaction-005085,syn-user-0019,syn-account-0019,2024-02-15T08:25:35Z,949.50,INR,syn-merchant-0001,bills,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-005085,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,8,3,11,1377.49,673562,0.363636,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005086,syn-user-0382,syn-account-0382,2024-02-15T08:28:18Z,806.83,INR,syn-merchant-0052,food,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005086,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,8,3,10,1046.67,428501,0.4,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005087,syn-user-0175,syn-account-0175,2024-02-15T09:06:11Z,262.96,INR,syn-merchant-0050,education,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-005087,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,9,3,10,823.77,171450,0.4,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005088,syn-user-0220,syn-account-0220,2024-02-15T09:11:37Z,2538.03,INR,syn-merchant-0079,home,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005088,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,9,3,11,982.64,340410,0.272727,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005089,syn-user-0250,syn-account-0250,2024-02-15T09:22:12Z,756.26,INR,syn-merchant-0036,travel,QR_SIMULATED,COMPLETED,normal,syn-scenario-005089,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,9,3,9,1291.82,268976,0.444444,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005090,syn-user-0080,syn-account-0080,2024-02-15T09:29:58Z,1118.81,INR,syn-merchant-0079,home,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005090,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,9,3,7,1925.08,160973,0.571429,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005091,syn-user-0320,syn-account-0320,2024-02-15T09:37:41Z,759.04,INR,syn-merchant-0065,grocery,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-005091,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,9,3,8,1396.64,349869,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005092,syn-user-0320,syn-account-0320,2024-02-15T09:38:47Z,769.53,INR,syn-merchant-0065,grocery,WALLET_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-005092,True,generator_rule,A generated transaction placed shortly after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v1,9,3,9,1325.79,66,0.111111,train,A generated transaction placed shortly after the same user's prior activity.,Place the transaction 1-10 minutes after the prior synthetic user event and usually reuse its merchant.
syn-transaction-005093,syn-user-0061,syn-account-0061,2024-02-15T10:00:52Z,158.40,INR,syn-merchant-0091,home,QR_SIMULATED,COMPLETED,normal,syn-scenario-005093,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,10,3,8,319.15,340971,0.125,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005094,syn-user-0374,syn-account-0374,2024-02-15T10:05:39Z,302.12,INR,syn-merchant-0088,food,QR_SIMULATED,COMPLETED,normal,syn-scenario-005094,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,10,3,9,445.81,401912,0.222222,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005095,syn-user-0212,syn-account-0212,2024-02-15T10:09:03Z,982.61,INR,syn-merchant-0077,grocery,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005095,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,10,3,9,789.10,345119,0.222222,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005096,syn-user-0038,syn-account-0038,2024-02-15T10:10:26Z,653.51,INR,syn-merchant-0017,grocery,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005096,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,10,3,11,1644.77,97057,0.363636,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005097,syn-user-0481,syn-account-0481,2024-02-15T10:16:38Z,764.45,INR,syn-merchant-0078,healthcare,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005097,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,10,3,9,732.20,254564,0.111111,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005098,syn-user-0488,syn-account-0488,2024-02-15T10:24:25Z,454.39,INR,syn-merchant-0025,bills,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005098,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,10,3,14,942.59,183935,0.357143,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005099,syn-user-0138,syn-account-0138,2024-02-15T10:25:42Z,256.27,INR,syn-merchant-0033,shopping,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005099,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,10,3,10,323.61,356280,0.6,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005100,syn-user-0427,syn-account-0427,2024-02-15T10:31:16Z,562.19,INR,syn-merchant-0028,food,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-005100,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,10,3,11,818.52,280819,0.363636,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005101,syn-user-0397,syn-account-0397,2024-02-15T10:40:08Z,1607.39,INR,syn-merchant-0010,subscriptions,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005101,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,10,3,9,1923.01,416850,0.444444,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005102,syn-user-0322,syn-account-0322,2024-02-15T10:56:11Z,2544.95,INR,syn-merchant-0006,healthcare,WALLET_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-005102,True,generator_rule,An amount intentionally increased relative to the synthetic user's ordinary range.,synthetic_research,True,SpendShield synthetic generator,v1,10,3,8,930.13,504682,0.5,train,An amount intentionally increased relative to the synthetic user's ordinary range.,Multiply the user's ordinary amount draw by a controlled factor.
syn-transaction-005103,syn-user-0014,syn-account-0014,2024-02-15T11:23:45Z,940.65,INR,syn-merchant-0090,healthcare,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005103,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,11,3,7,1245.58,270213,0.428571,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005104,syn-user-0262,syn-account-0262,2024-02-15T11:35:19Z,937.92,INR,syn-merchant-0095,transport,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005104,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,11,3,10,1095.59,781397,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005105,syn-user-0283,syn-account-0283,2024-02-15T11:40:29Z,334.21,INR,syn-merchant-0009,shopping,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-005105,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,11,3,10,347.50,208291,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005106,syn-user-0393,syn-account-0393,2024-02-15T11:57:05Z,670.67,INR,syn-merchant-0030,healthcare,QR_SIMULATED,COMPLETED,normal,syn-scenario-005106,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,11,3,14,635.88,182885,0.357143,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005107,syn-user-0260,syn-account-0260,2024-02-15T12:01:26Z,1391.91,INR,syn-merchant-0065,grocery,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005107,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,12,3,11,1907.47,350576,0.727273,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005108,syn-user-0198,syn-account-0198,2024-02-15T12:05:55Z,5679.71,INR,syn-merchant-0044,other,BANK_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-005108,True,generator_rule,An amount intentionally increased relative to the synthetic user's ordinary range.,synthetic_research,True,SpendShield synthetic generator,v1,12,3,12,1342.69,84051,0.666667,train,An amount intentionally increased relative to the synthetic user's ordinary range.,Multiply the user's ordinary amount draw by a controlled factor.
syn-transaction-005109,syn-user-0081,syn-account-0081,2024-02-15T12:08:03Z,1236.58,INR,syn-merchant-0079,home,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005109,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,12,3,8,1100.18,254345,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005110,syn-user-0253,syn-account-0253,2024-02-15T12:13:17Z,663.84,INR,syn-merchant-0072,travel,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005110,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,12,3,8,336.12,1137665,0.5,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005111,syn-user-0478,syn-account-0478,2024-02-15T12:15:45Z,1141.16,INR,syn-merchant-0004,food,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005111,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,12,3,10,1795.18,519280,0.6,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005112,syn-user-0290,syn-account-0290,2024-02-15T12:25:15Z,1301.45,INR,syn-merchant-0042,healthcare,QR_SIMULATED,COMPLETED,normal,syn-scenario-005112,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,12,3,8,1272.33,76113,0.75,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005113,syn-user-0499,syn-account-0499,2024-02-15T12:38:34Z,273.49,INR,syn-merchant-0061,bills,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005113,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,12,3,11,680.98,353973,0.181818,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005114,syn-user-0332,syn-account-0332,2024-02-15T13:19:53Z,971.32,INR,syn-merchant-0052,food,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005114,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,13,3,14,948.25,179991,0.428571,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005115,syn-user-0401,syn-account-0401,2024-02-15T13:24:40Z,394.65,INR,syn-merchant-0095,transport,QR_SIMULATED,COMPLETED,normal,syn-scenario-005115,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,13,3,11,645.51,514396,0.454545,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005116,syn-user-0033,syn-account-0033,2024-02-15T13:25:16Z,1558.65,INR,syn-merchant-0006,healthcare,QR_SIMULATED,COMPLETED,normal,syn-scenario-005116,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,13,3,8,854.54,133290,0.375,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005117,syn-user-0087,syn-account-0087,2024-02-15T13:51:01Z,617.71,INR,syn-merchant-0055,home,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005117,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,13,3,10,525.32,691322,0.4,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005118,syn-user-0221,syn-account-0221,2024-02-15T13:51:07Z,711.81,INR,syn-merchant-0003,entertainment,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005118,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,13,3,10,1139.53,433243,0.1,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005119,syn-user-0070,syn-account-0070,2024-02-15T14:07:15Z,1384.36,INR,syn-merchant-0056,other,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-005119,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,14,3,10,974.38,596193,0.3,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005120,syn-user-0461,syn-account-0461,2024-02-15T14:17:09Z,1081.69,INR,syn-merchant-0041,grocery,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005120,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,14,3,7,1150.38,608290,0.428571,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005121,syn-user-0270,syn-account-0270,2024-02-15T15:47:27Z,1560.31,INR,syn-merchant-0082,subscriptions,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005121,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,15,3,14,1440.23,105697,0.285714,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005122,syn-user-0423,syn-account-0423,2024-02-15T16:39:13Z,485.09,INR,syn-merchant-0013,bills,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005122,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,16,3,10,368.51,79236,0.4,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005123,syn-user-0057,syn-account-0057,2024-02-15T17:25:14Z,766.42,INR,syn-merchant-0013,bills,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005123,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,3,10,1022.78,509813,0.1,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005124,syn-user-0435,syn-account-0435,2024-02-15T17:32:15Z,747.12,INR,syn-merchant-0088,food,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005124,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,3,10,2035.31,352369,0.2,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005125,syn-user-0107,syn-account-0107,2024-02-15T17:35:55Z,1060.60,INR,syn-merchant-0030,healthcare,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-005125,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,3,9,2995.98,420782,0.444444,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005126,syn-user-0469,syn-account-0469,2024-02-15T17:39:08Z,1240.44,INR,syn-merchant-0096,travel,QR_SIMULATED,COMPLETED,normal,syn-scenario-005126,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,3,11,1082.05,166850,0.363636,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005127,syn-user-0365,syn-account-0365,2024-02-15T17:50:06Z,507.92,INR,syn-merchant-0023,transport,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-005127,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,3,8,1319.71,166766,0.25,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005128,syn-user-0331,syn-account-0331,2024-02-15T17:56:37Z,1012.14,INR,syn-merchant-0082,subscriptions,QR_SIMULATED,COMPLETED,normal,syn-scenario-005128,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,3,12,1396.50,265443,0.25,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005129,syn-user-0103,syn-account-0103,2024-02-15T18:03:31Z,529.28,INR,syn-merchant-0006,healthcare,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-005129,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,18,3,11,1091.73,328552,0.363636,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005130,syn-user-0331,syn-account-0331,2024-02-15T18:06:20Z,1245.92,INR,syn-merchant-0082,subscriptions,CARD_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-005130,True,generator_rule,A generated transaction placed shortly after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v1,18,3,13,1366.94,583,0.307692,train,A generated transaction placed shortly after the same user's prior activity.,Place the transaction 1-10 minutes after the prior synthetic user event and usually reuse its merchant.
syn-transaction-005131,syn-user-0440,syn-account-0440,2024-02-15T18:24:13Z,633.67,INR,syn-merchant-0029,grocery,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005131,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,18,3,8,1486.49,87960,0.125,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005132,syn-user-0463,syn-account-0463,2024-02-15T18:30:55Z,1505.66,INR,syn-merchant-0017,grocery,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005132,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,18,3,10,1311.48,168917,0.6,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
