synthetic_transaction_id,synthetic_user_id,timestamp,dataset_split,target_scenario_label,amount,transaction_hour,day_of_week,user_historical_transaction_count_before,user_historical_average_amount_before,time_since_previous_transaction_seconds,user_historical_category_frequency_before,merchant_novelty_before,channel_novelty_before,user_relative_amount_deviation,user_relative_time_deviation,time_since_previous_transaction_seconds__missing,currency__INR,currency____unknown,merchant_category____unknown,merchant_category__bills,merchant_category__education,merchant_category__entertainment,merchant_category__food,merchant_category__grocery,merchant_category__healthcare,merchant_category__home,merchant_category__other,merchant_category__shopping,merchant_category__subscriptions,merchant_category__transport,merchant_category__travel,transaction_channel__BANK_SIMULATED,transaction_channel__CARD_SIMULATED,transaction_channel__QR_SIMULATED,transaction_channel__WALLET_SIMULATED,transaction_channel____unknown
syn-transaction-005823,syn-user-0235,2024-02-19T11:04:15Z,train,normal,873.7900000000,11.0000000000,0.0000000000,11.0000000000,588.8000000000,1192499.0000000000,0.0000000000,1.0000000000,0.0000000000,1.4840068861,4.4545450000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005824,syn-user-0198,2024-02-19T11:05:25Z,train,normal,227.1900000000,11.0000000000,0.0000000000,11.0000000000,250.0400000000,362148.0000000000,0.6363640000,0.0000000000,0.0000000000,0.9086014078,3.2727270000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-005825,syn-user-0412,2024-02-19T11:09:16Z,train,synthetic_behavior_deviation,313.9800000000,11.0000000000,0.0000000000,12.0000000000,549.5600000000,7485.0000000000,0.2500000000,1.0000000000,0.0000000000,0.5713349892,0.6666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005826,syn-user-0198,2024-02-19T11:10:15Z,train,normal,257.7900000000,11.0000000000,0.0000000000,12.0000000000,248.1400000000,290.0000000000,0.6666670000,1.0000000000,0.0000000000,1.0388928256,3.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005827,syn-user-0321,2024-02-19T11:11:08Z,train,normal,3695.2800000000,11.0000000000,0.0000000000,11.0000000000,1332.2200000000,804411.0000000000,0.9090910000,0.0000000000,0.0000000000,2.7737836742,3.9090910000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-005828,syn-user-0042,2024-02-19T11:13:05Z,train,synthetic_unusual_time,258.2700000000,11.0000000000,0.0000000000,11.0000000000,804.0100000000,468926.0000000000,0.7272730000,0.0000000000,0.0000000000,0.3212262583,1.1818180000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005829,syn-user-0017,2024-02-19T11:18:01Z,train,synthetic_unusual_time,564.5000000000,11.0000000000,0.0000000000,11.0000000000,864.3800000000,366041.0000000000,0.7272730000,0.0000000000,0.0000000000,0.6530678783,4.3636360000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-005830,syn-user-0297,2024-02-19T11:18:23Z,train,normal,1211.9100000000,11.0000000000,0.0000000000,11.0000000000,1181.3100000000,371598.0000000000,0.1818180000,0.0000000000,0.0000000000,1.0259050252,3.8181820000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-005831,syn-user-0405,2024-02-19T11:20:18Z,train,normal,190.7000000000,11.0000000000,0.0000000000,11.0000000000,253.3500000000,794889.0000000000,0.2727270000,1.0000000000,0.0000000000,0.7527055345,2.5454550000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-005832,syn-user-0172,2024-02-19T11:23:21Z,train,synthetic_unusual_time,859.0000000000,11.0000000000,0.0000000000,11.0000000000,656.5700000000,789799.0000000000,0.6363640000,1.0000000000,0.0000000000,1.3083234795,6.2727270000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-005833,syn-user-0266,2024-02-19T11:23:53Z,train,synthetic_high_amount,3087.5400000000,11.0000000000,0.0000000000,11.0000000000,1321.0400000000,383207.0000000000,0.4545450000,1.0000000000,1.0000000000,2.3372040211,0.5454550000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005834,syn-user-0444,2024-02-19T11:24:02Z,train,synthetic_rapid_repeat,1075.7200000000,11.0000000000,0.0000000000,12.0000000000,1979.9000000000,2590.0000000000,0.0000000000,1.0000000000,0.0000000000,0.5433208271,2.0833330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005835,syn-user-0080,2024-02-19T11:24:11Z,train,normal,217.8100000000,11.0000000000,0.0000000000,11.0000000000,356.0000000000,334335.0000000000,0.4545450000,1.0000000000,1.0000000000,0.6118211556,0.0909090000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005836,syn-user-0235,2024-02-19T11:28:28Z,train,synthetic_rapid_repeat,595.7200000000,11.0000000000,0.0000000000,12.0000000000,612.5500000000,1453.0000000000,0.0000000000,1.0000000000,0.0000000000,0.9725193997,4.0833330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005837,syn-user-0092,2024-02-19T11:30:35Z,train,normal,141.2500000000,11.0000000000,0.0000000000,11.0000000000,274.0800000000,396442.0000000000,0.6363640000,0.0000000000,0.0000000000,0.5153673163,4.1818180000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005838,syn-user-0002,2024-02-19T11:31:10Z,train,synthetic_unusual_time,327.7600000000,11.0000000000,0.0000000000,11.0000000000,213.7300000000,331526.0000000000,0.7272730000,0.0000000000,0.0000000000,1.5334975139,6.6363640000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-005839,syn-user-0067,2024-02-19T11:31:55Z,train,synthetic_unusual_time,250.0300000000,11.0000000000,0.0000000000,11.0000000000,317.6900000000,688989.0000000000,0.4545450000,1.0000000000,0.0000000000,0.7870295916,4.3636360000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-005840,syn-user-0472,2024-02-19T11:32:30Z,train,normal,460.8300000000,11.0000000000,0.0000000000,11.0000000000,941.0800000000,388813.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4896834865,0.9090910000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005841,syn-user-0335,2024-02-19T11:34:23Z,train,normal,458.7000000000,11.0000000000,0.0000000000,11.0000000000,532.0600000000,332782.0000000000,0.3636360000,0.0000000000,0.0000000000,0.8621134483,1.2727270000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005842,syn-user-0472,2024-02-19T11:40:56Z,train,synthetic_rapid_repeat,1022.5800000000,11.0000000000,0.0000000000,12.0000000000,901.0600000000,506.0000000000,0.2500000000,0.0000000000,0.0000000000,1.1348675814,0.8333330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005843,syn-user-0297,2024-02-19T11:43:11Z,train,normal,817.1600000000,11.0000000000,0.0000000000,12.0000000000,1183.8600000000,1488.0000000000,0.2500000000,1.0000000000,0.0000000000,0.6902515081,3.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-005844,syn-user-0363,2024-02-19T11:49:20Z,train,synthetic_unusual_time,181.9400000000,11.0000000000,0.0000000000,11.0000000000,744.4000000000,662749.0000000000,0.7272730000,0.0000000000,0.0000000000,0.2444130991,5.0909090000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005845,syn-user-0145,2024-02-19T11:52:10Z,train,synthetic_high_amount,1295.0200000000,11.0000000000,0.0000000000,11.0000000000,1114.9700000000,449194.0000000000,0.0000000000,1.0000000000,0.0000000000,1.1614813245,1.5454550000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005846,syn-user-0164,2024-02-19T11:52:21Z,train,normal,444.3600000000,11.0000000000,0.0000000000,11.0000000000,1058.2200000000,1115847.0000000000,0.6363640000,0.0000000000,0.0000000000,0.4199134050,2.7272730000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-005847,syn-user-0404,2024-02-19T11:54:37Z,train,synthetic_rapid_repeat,112.7800000000,11.0000000000,0.0000000000,12.0000000000,203.7200000000,6943.0000000000,0.0000000000,1.0000000000,0.0000000000,0.5536029845,2.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-005848,syn-user-0318,2024-02-19T12:01:48Z,train,normal,605.5600000000,12.0000000000,0.0000000000,11.0000000000,1060.0400000000,358709.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5712639114,4.8181820000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005849,syn-user-0145,2024-02-19T12:05:13Z,train,normal,766.8600000000,12.0000000000,0.0000000000,12.0000000000,1129.9800000000,783.0000000000,0.0833330000,0.0000000000,0.0000000000,0.6786511816,0.4166670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005850,syn-user-0375,2024-02-19T12:05:27Z,train,synthetic_rapid_repeat,915.9300000000,12.0000000000,0.0000000000,13.0000000000,763.4100000000,4864.0000000000,0.5384620000,1.0000000000,0.0000000000,1.1997865853,4.8461540000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-005851,syn-user-0351,2024-02-19T12:08:18Z,train,normal,231.3000000000,12.0000000000,0.0000000000,11.0000000000,235.9900000000,1119029.0000000000,0.1818180000,1.0000000000,0.0000000000,0.9801451553,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005852,syn-user-0052,2024-02-19T12:12:10Z,train,normal,969.4600000000,12.0000000000,0.0000000000,11.0000000000,865.7400000000,701898.0000000000,0.4545450000,1.0000000000,0.0000000000,1.1198014947,0.7272730000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-005853,syn-user-0116,2024-02-19T12:14:15Z,train,normal,940.4900000000,12.0000000000,0.0000000000,11.0000000000,1550.7200000000,307196.0000000000,0.3636360000,0.0000000000,0.0000000000,0.6064849528,1.6363640000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005854,syn-user-0426,2024-02-19T12:16:41Z,train,normal,695.9800000000,12.0000000000,0.0000000000,11.0000000000,604.7100000000,318004.0000000000,0.7272730000,0.0000000000,0.0000000000,1.1509283911,1.3636360000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-005855,syn-user-0484,2024-02-19T12:23:04Z,train,normal,389.6000000000,12.0000000000,0.0000000000,11.0000000000,461.8100000000,1130211.0000000000,0.1818180000,0.0000000000,0.0000000000,0.8436419758,0.3636360000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-005856,syn-user-0469,2024-02-19T12:24:35Z,train,normal,934.4600000000,12.0000000000,0.0000000000,11.0000000000,1087.2700000000,305229.0000000000,0.0000000000,1.0000000000,0.0000000000,0.8594589261,3.5454550000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-005857,syn-user-0394,2024-02-19T12:26:45Z,train,normal,258.3200000000,12.0000000000,0.0000000000,11.0000000000,363.8000000000,307923.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7100569241,0.0909090000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005858,syn-user-0369,2024-02-19T12:29:23Z,train,normal,837.7100000000,12.0000000000,0.0000000000,11.0000000000,348.4400000000,356747.0000000000,0.1818180000,0.0000000000,0.0000000000,2.4041603398,4.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005859,syn-user-0318,2024-02-19T12:29:43Z,train,normal,656.1800000000,12.0000000000,0.0000000000,12.0000000000,1022.1600000000,1675.0000000000,0.0833330000,0.0000000000,0.0000000000,0.6419527228,4.4166670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005860,syn-user-0145,2024-02-19T12:34:29Z,train,normal,1895.2800000000,12.0000000000,0.0000000000,13.0000000000,1102.0400000000,1756.0000000000,0.6153850000,1.0000000000,0.0000000000,1.7197851825,0.3846150000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005861,syn-user-0198,2024-02-19T12:41:36Z,train,synthetic_unusual_time,381.5600000000,12.0000000000,0.0000000000,13.0000000000,248.8800000000,5481.0000000000,0.6923080000,0.0000000000,0.0000000000,1.5330988484,3.7692310000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-005862,syn-user-0087,2024-02-19T12:41:42Z,train,synthetic_high_amount,874.3300000000,12.0000000000,0.0000000000,11.0000000000,1660.4100000000,289438.0000000000,0.5454550000,0.0000000000,0.0000000000,0.5265744734,3.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-005863,syn-user-0199,2024-02-19T13:09:29Z,train,normal,711.0400000000,13.0000000000,0.0000000000,11.0000000000,628.2100000000,1118390.0000000000,0.5454550000,0.0000000000,0.0000000000,1.1318524521,3.9090910000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-005864,syn-user-0464,2024-02-19T13:24:50Z,train,normal,1150.9100000000,13.0000000000,0.0000000000,11.0000000000,1317.5700000000,469965.0000000000,0.5454550000,0.0000000000,0.0000000000,0.8735119777,2.9090910000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-005865,syn-user-0373,2024-02-19T13:27:37Z,train,normal,762.3600000000,13.0000000000,0.0000000000,11.0000000000,1153.7500000000,450235.0000000000,1.0000000000,0.0000000000,0.0000000000,0.6607660226,2.6363640000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-005866,syn-user-0490,2024-02-19T13:32:05Z,train,normal,192.9200000000,13.0000000000,0.0000000000,11.0000000000,353.8500000000,389311.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5452097731,6.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005867,syn-user-0161,2024-02-19T13:32:40Z,train,synthetic_high_amount,1243.4100000000,13.0000000000,0.0000000000,11.0000000000,1327.3300000000,738789.0000000000,0.2727270000,1.0000000000,0.0000000000,0.9367759725,5.3636360000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-005868,syn-user-0271,2024-02-19T13:44:12Z,train,normal,687.7700000000,13.0000000000,0.0000000000,11.0000000000,1280.3200000000,381984.0000000000,0.5454550000,0.0000000000,0.0000000000,0.5371852531,5.8181820000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005869,syn-user-0288,2024-02-19T13:49:23Z,train,synthetic_behavior_deviation,2223.6000000000,13.0000000000,0.0000000000,11.0000000000,1167.5300000000,371448.0000000000,0.0000000000,1.0000000000,0.0000000000,1.9045364683,2.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-005870,syn-user-0011,2024-02-19T13:58:04Z,train,normal,699.9400000000,13.0000000000,0.0000000000,11.0000000000,860.8300000000,388156.0000000000,0.2727270000,1.0000000000,0.0000000000,0.8131015619,1.6363640000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-005871,syn-user-0368,2024-02-19T14:03:02Z,train,normal,457.0900000000,14.0000000000,0.0000000000,11.0000000000,755.5100000000,324542.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6050070813,2.2727270000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-005872,syn-user-0466,2024-02-19T14:04:02Z,train,normal,611.4300000000,14.0000000000,0.0000000000,12.0000000000,1130.9300000000,765483.0000000000,0.2500000000,0.0000000000,0.0000000000,0.5406447363,1.2500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-005873,syn-user-0025,2024-02-19T14:07:17Z,train,normal,743.1300000000,14.0000000000,0.0000000000,11.0000000000,893.8400000000,345765.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8313861776,0.9090910000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
